date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_elo,away_elo,home_scored_last10,home_conceded_last10,away_scored_last10,away_conceded_last10
2014-11-13,Yemen,Bahrain,0.0,0.0,Gulf Cup,Riyadh,Saudi Arabia,True,1033.316048760183,1453.53243116893,6.0,18.0,5.0,3.0
2014-11-13,Singapore,Laos,2.0,0.0,Friendly,Yishun,Singapore,False,1217.241985644317,1020.5741711307276,10.0,18.0,14.0,20.0
2014-11-14,Ivory Coast,Sierra Leone,5.0,1.0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,1666.3408330998582,1232.6174043657832,16.0,19.0,10.0,12.0
2014-11-14,Japan,Honduras,6.0,0.0,Friendly,Toyota,Japan,False,1649.249941471368,1446.2542423406985,13.0,18.0,9.0,22.0
2014-11-14,Botswana,Tunisia,0.0,0.0,African Cup of Nations qualification,Gaborone,Botswana,False,1278.5129982040658,1578.7015042094654,8.0,9.0,10.0,7.0
2014-11-14,China,New Zealand,1.0,1.0,Friendly,Nanchang,China,False,1569.068359313907,1488.7743583241079,14.0,9.0,11.0,19.0
2014-11-14,France,Albania,1.0,1.0,Friendly,Rennes,France,False,1781.3849580597923,1255.8123469416441,25.0,5.0,11.0,5.0
2014-11-14,Georgia,Poland,0.0,4.0,UEFA Euro qualification,Tbilisi,Georgia,False,1153.1149955778826,1508.0379078365033,8.0,8.0,17.0,6.0
2014-11-14,Germany,Gibraltar,4.0,0.0,UEFA Euro qualification,Nuremberg,Germany,False,2009.043900825392,1354.2469101492559,19.0,12.0,9.0,27.0
2014-11-14,Hungary,Finland,1.0,0.0,UEFA Euro qualification,Budapest,Hungary,False,1400.779644927082,1380.4866683052853,18.0,16.0,11.0,12.0
2014-11-14,Iraq,Kuwait,0.0,1.0,Gulf Cup,Riyadh,Saudi Arabia,True,1475.9833175477,1477.2217727486006,9.0,8.0,13.0,14.0
2014-11-14,Greece,Faroe Islands,0.0,1.0,UEFA Euro qualification,Piraeus,Greece,False,1587.4900718098575,788.7451175835191,6.0,10.0,9.0,20.0
